OTU_ID	X6	Z10	Q8	Z2	X8	R1	P3	Q9	Z3	B20.8	R9	Q5	X5	Q7	F20.7	R2	Q4	R8	Z4	A14.4	Q2	B6.6	Z8	EG7.2	G7.1	Z9	A15	Q6	B13.11	A17.12	X10	P2	E6.5	Q3	X9	X4	Z6	E5.9	X1	Z7	R4	A9	P4	X3	X2	R10	P1	X7	A11	Z5	Z1	E14.3	R3	E22	R5	R7	Q1	R6	A5.10
Zotu1159	1	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31	0	0	0	0	0	0	0	0	0
Zotu116	42	18	5	10	0	31	202	47	0	65	16	0	34	0	77	0	36	0	178	71	11	507	0	0	163	0	38	101	54	327	2	123	113	109	0	34	13	0	17	0	31	26	96	345	2	124	197	6	70	54	2	12	0	36	0	173	218	0	1
Zotu1160	0	0	1	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	1
Zotu1161	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
Zotu1163	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	65	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0
Zotu1164	0	0	0	0	2	0	18	1	0	0	0	0	0	0	3	0	0	44	0	1	0	21	5	0	0	0	0	0	1	0	3	0	6	0	2	0	0	21	10	5	0	0	1	0	0	8	0	0	0	0	0	0	0	0	0	1	0	0	0
Zotu1165	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
Zotu1166	3	0	0	0	0	0	1	15	0	0	6	7	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	2	0	5	0	0	0	0	0	0	2	0	0	0	2	0	0	0	0	4	32	0	0	0	0	0	0
Zotu1167	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	4	0	1	17	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	26	0	0	0	0	0	0	0	5	6	34	0	0	0	0	3	0	0
Zotu1168	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu1169	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	5	0	0	0	0	0	0	0
Zotu117	1	0	27	0	5	0	0	0	2	96	1	0	14	0	199	33	0	0	2	64	2	20	24	0	55	0	20	0	0	0	17	0	98	2	0	13	26	33	6	0	38	0	2	0	0	2	0	0	93	0	0	1742	0	34	17	0	1	34	5
Zotu1170	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	2	0	0	0	0	0	0	0	0	0	3	6	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
Zotu1171	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu1172	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu1173	3	0	0	0	0	0	23	0	0	0	4	3	3	0	0	0	0	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	1	0	0	3	0	0	3	0	0	0	2	0	0	2	0	0	0	0	0	18	0	6	0	10	0	0	0
Zotu1174	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu1175	0	46	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36	0	0	0	0	0	0	0	0	0
Zotu1176	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	78	0	0	0	0	0	0	0	0	0	0
Zotu1178	0	0	1	1	3	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	2	17	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
Zotu1179	14	0	0	0	0	0	19	0	0	0	0	33	7	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	2	9	0	0	4	1	0	7	0	0	5	0	0	0	16	1	0	0	0	0	0	0	0	2	0	0	0	0	0	1	0
Zotu118	1	13	7	0	71	6	125	0	104	0	0	0	0	193	0	0	2	0	50	245	380	111	42	0	0	0	432	21	0	114	0	39	243	79	88	0	0	1345	47	39	0	0	404	48	2	13	17	0	11	0	0	463	247	83	0	19	39	0	221
Zotu1180	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu1181	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	81	0	0	0	0	0	0	0	0	0	0	0	0	0	9	3	2	0
Zotu1182	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu1183	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	128	0	0	0	0	0	0	0	0	0	0	0
Zotu1184	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu1185	16	0	0	3	0	0	1	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	19	0	0	0	0	0	10	1	0	4	0	0	0	5	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
Zotu1187	2	0	0	0	0	0	0	0	0	1	5	5	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	3	0	0	2	69	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu1188	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0
Zotu1189	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
Zotu119	10	0	0	0	0	0	106	0	0	8	15	0	7	0	402	0	2	0	12	225	0	84	0	21	0	3	0	5	0	33	0	14	119	19	5	2	0	0	53	0	0	0	149	107	45	4	9	1	8	10	0	1085	0	86	0	0	10	0	301
Zotu1191	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
Zotu1192	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	3	0	0	0	0	0	0	0	0	4	0	1	0	1	0	0	0	10	0	0	0	0	0	0	0	0	51	1	0	0	0	6	0	0	0	0	0	0	3	0	2	0	0	8
Zotu1195	8	0	1	0	0	0	7	22	0	0	6	29	3	22	1	0	0	1	1	0	0	0	4	0	4	0	50	4	9	25	0	3	16	1	4	2	0	2	4	0	6	11	16	0	0	0	10	0	0	0	0	2	0	0	0	5	0	44	9
Zotu1196	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0
Zotu1197	0	36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36	0	0	0	0	0	0	0	0	0
Zotu1198	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	18	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38	0	0	0	0	0	0
Zotu1199	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu12	208	27	212	6	39	140	405	4	273	938	20	85	180	30	1583	1490	34	445	456	63	161	630	96	159	273	350	58	256	174	339	301	135	200	594	83	118	418	203	79	115	661	105	263	157	937	245	35	14	3168	132	0	5	613	46	70	113	281	85	510
Zotu120	0	1	2	0	1	34	52	1	1	0	79	0	0	8	35	1	0	0	45	4	12	1	132	2	4	2	271	0	3	4	2	0	1	0	0	0	18	30	2	102	26	10	6	16	19	68	0	0	0	9	0	251	139	17	11	4	55	866	49
Zotu1200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41	0	0	0	0	0	0	29	0	1	0	0	0	0	0	0	0	0
Zotu1201	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu1202	0	0	0	0	23	1	0	2	1	1	4	0	1	0	4	2	12	0	5	0	11	1	0	0	0	4	0	0	0	0	60	3	0	4	1	0	1	2	0	3	0	0	4	3	1	4	12	0	0	0	8	0	0	0	0	1	6	2	0
Zotu1203	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu1204	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	4	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu1205	0	21	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	69	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
Zotu1206	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0
Zotu1207	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu1209	14	0	0	0	0	0	0	0	0	0	10	0	41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu121	195	0	0	0	0	1	44	0	60	15	0	0	95	0	3	0	0	0	15	48	132	0	0	0	0	0	115	57	10	247	0	116	243	36	3	62	0	537	68	118	0	21	255	1	0	11	3	2	0	0	0	49	0	31	0	45	6	0	29
Zotu1211	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0
Zotu1212	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu1213	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu1214	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	120	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu1215	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0
Zotu1216	9	0	0	0	0	0	0	0	0	0	2	0	4	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	4	0	0	5	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu1217	0	46	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	3	0	0	0	0	2	0	0	0	0	0	2	0	0	0	3	3	0	0	0	0	4	6	0	0	0	11	0	0	0	0	13	0	0	0	2
Zotu1218	0	17	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	56	0	0	0	0	0	0	0	0	0
Zotu1219	0	0	0	0	0	0	0	0	0	0	1	0	1	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu122	15	1	15	56	26	152	15	1	27	74	3	1	24	7	11	69	23	0	12	0	40	32	8	203	185	45	15	3	15	7	42	2	84	23	5	14	15	45	11	11	0	31	5	32	14	23	21	1	10	2	4	90	46	163	724	8	14	8	10
Zotu1220	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	121	0	0	0	0	0	0	0	0	0	0	0
Zotu1221	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
Zotu1222	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0	1
Zotu1223	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	81	0	0	0	0	0	0	0	0	0	0
Zotu1224	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	73	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu1225	0	41	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	7	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	49	0	0	0	0	0	0	0	0	4
Zotu1226	0	0	0	0	0	0	0	1	0	0	9	6	0	4	0	0	0	0	0	0	0	0	0	0	1	0	17	7	0	0	0	8	7	0	0	0	0	24	1	0	0	0	2	0	0	3	10	0	0	0	0	0	0	1	0	13	0	5	0
Zotu1227	0	0	1	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	57	1	2	0	0	0	9	0	10	0	0	0	0	0	0	24	35	0	0	0	0	0
Zotu1228	0	0	0	0	1	32	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	14	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0
Zotu1229	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
Zotu123	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
Zotu1230	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu1231	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	3	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu1232	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	3	0	0	1	0	0
Zotu1233	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	71	0	0	0	0	0	0	10	0	0	0	0	0	0	0	1	0	0	0	7	0	0	0	4	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu1234	0	61	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42	0	0	0	0	0	0	0	0	0
Zotu1235	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu1236	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0
Zotu1237	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	47	0	0	0	0	0	0	0	0	0
Zotu1238	27	0	0	0	0	0	0	0	0	0	42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu1239	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
Zotu124	0	0	0	0	270	6	17	0	0	10	79	0	7	751	0	0	0	0	0	10	0	113	3	0	10	0	64	8	0	59	29	3	228	2	18	5	4	24	8	0	513	85	76	1	0	5	404	0	56	0	240	2	0	509	0	323	0	50	68
Zotu1240	0	0	0	0	0	0	0	0	0	1	1	0	0	3	0	0	0	0	0	1	0	5	1	0	0	0	0	0	1	3	0	0	1	0	1	0	0	4	0	0	0	0	0	0	0	2	20	0	0	1	0	13	3	19	0	6	2	0	16
Zotu1242	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
Zotu1243	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0
Zotu1244	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu1245	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
Zotu1246	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
Zotu1247	0	0	2	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	52	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu1248	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu1249	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	91	0	0	0	0	0	0	0	0	0	0	0
Zotu125	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	5	0	1	0	0	3	1	0	0	0	0	0	0	0	0	0	1	0	6	1	0	0	0	1	1	1	0	7	4	0	0	0	1	0	0	0	0	1	0	0	0	0	0
Zotu1250	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
Zotu1252	0	38	0	2	0	6	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	54	0	0	0	0	0	0	0	0	0
Zotu1253	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	117	0	0	0	0	0	0	0	0	0	0	0
Zotu1254	0	0	4	0	0	3	0	20	11	2	0	0	7	0	7	0	0	0	0	0	17	0	16	0	2	0	0	2	4	0	0	3	4	4	0	10	4	3	11	1	1	0	2	46	2	0	3	0	0	0	2	0	0	18	0	41	0	0	0
Zotu1255	0	0	0	0	0	0	0	2	0	0	0	28	0	0	0	0	0	0	11	0	0	0	15	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	24	0	0	0	0	0	0	1	1	0	0
Zotu1256	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
Zotu1257	7	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	44	0	0	0	0	0	0	2	0	0	1	0	0	0	1	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0
Zotu1258	0	0	0	0	0	0	50	3	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu126	7	0	1	0	0	0	96	0	0	111	3	0	0	9	2	0	0	0	92	36	0	0	1	40	245	6	0	292	6	0	0	0	0	2	0	1	0	16	15	20	6	0	198	0	0	495	0	1	0	5	0	0	53	0	180	64	189	0	6
Zotu1260	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	62	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu1261	3	0	0	0	0	0	0	30	0	0	0	0	2	3	0	0	0	0	1	0	0	0	0	0	1	0	0	0	3	0	0	0	4	0	0	0	0	0	0	0	1	0	0	0	0	3	0	0	0	0	0	1	0	0	0	0	0	0	0
Zotu1262	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
Zotu1263	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
Zotu1264	0	0	0	0	5	0	0	0	0	0	0	0	0	1	0	0	0	27	0	0	1	8	9	0	0	0	4	0	0	5	0	0	0	0	0	0	0	0	0	0	0	29	1	0	0	0	2	0	0	0	0	0	0	0	14	2	1	0	0
Zotu1265	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0
Zotu1266	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
Zotu1267	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	62	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
